CaseID,Len
1136,22
1136,3
1136,4
1136,5
1136,6
1136,7
1136,8
1136,9
1137,1
1137,10
1137,11
1137,12
1137,13
1137,14
1137,15
1137,16
1137,17
1137,18
1137,19
1137,2
1137,20
1137,21
1137,22
1137,23
1137,24
1137,25
1137,26
1137,27
1137,28
1137,29
1137,3
1137,30
1137,31
1137,4
1137,5
1137,6
1137,7
1137,8
1137,9
1138,1
1138,10
1138,11
1138,12
1138,13
1138,14
1138,15
1138,16
1138,17
1138,18
1138,19
1138,2
1138,20
1138,21
1138,22
1138,23
1138,3
1138,4
1138,5
1138,6
1138,7
1138,8
1138,9
1139,1
1139,10
1139,11
1139,12
1139,13
1139,14
1139,15
1139,16
1139,17
1139,18
1139,19
1139,2
1139,20
1139,21
1139,22
1139,23
1139,24
1139,25
1139,26
1139,3
1139,4
1139,5
1139,6
1139,7
1139,8
1139,9
1140,1
1140,10
1140,11
1140,12
1140,13
1140,14
1140,15
1140,16
1140,17
1140,18
1140,19
1140,2
1140,20
1140,21
1140,22
1140,23
1140,24
1140,25
1140,26
1140,27
1140,3
1140,4
1140,5
1140,6
1140,7
1140,8
1140,9
1141,1
1141,10
1141,11
1141,12
1141,13
1141,14
1141,15
1141,16
1141,17
1141,18
1141,19
1141,2
1141,20
1141,21
1141,22
1141,3
1141,4
1141,5
1141,6
1141,7
1141,8
1141,9
1142,1
1142,10
1142,11
1142,12
1142,13
1142,14
1142,15
1142,16
1142,17
1142,18
1142,19
1142,2
1142,20
1142,21
1142,22
1142,23
1142,24
1142,25
1142,26
1142,3
1142,4
1142,5
1142,6
1142,7
1142,8
1142,9
909,1
909,10
909,11
909,12
909,13
909,14
909,15
909,16
909,17
909,18
909,19
909,2
909,20
909,21
909,22
909,23
909,24
909,25
909,26
909,27
909,28
909,29
909,3
909,30
909,31
909,4
909,5
909,6
909,7
909,8
909,9
910,1
910,10
910,11
910,12
910,13
910,14
910,15
910,16
910,17
910,18
910,19
910,2
910,20
910,21
910,3
910,4
910,5
910,6
910,7
910,8
910,9
911,1
911,10
911,11
911,12
911,13
911,14
911,15
911,16
911,17
911,18
911,19
911,2
911,20
911,21
911,22
911,23
911,24
911,25
911,26
911,27
911,28
911,29
911,3
911,30
911,31
911,4
911,5
911,6
911,7
911,8
911,9
912,1
912,10
912,11
912,12
912,13
912,14
912,15
912,16
912,17
912,18
912,19
912,2
912,20
912,21
912,22
912,23
912,24
912,25
912,26
912,27
912,28
912,29
912,3
912,30
912,31
912,4
912,5
912,6
912,7
912,8
912,9
913,1
913,10
913,11
913,12
913,13
913,14
913,15
913,16
913,17
913,18
913,19
913,2
913,20
913,21
913,3
913,4
913,5
913,6
913,7
913,8
913,9
914,1
914,10
914,11
914,12
914,13
914,14
914,15
914,16
914,17
914,18
914,19
914,2
914,20
914,21
914,22
914,23
914,24
914,25
914,26
914,27
914,28
914,29
914,3
914,30
914,4
914,5
914,6
914,7
914,8
914,9
915,1
915,10
915,11
915,12
915,13
915,14
915,15
915,16
915,17
915,18
915,19
915,2
915,20
915,21
915,22
915,3
915,4
915,5
915,6
915,7
915,8
915,9
916,1
916,10
916,11
916,12
916,13
916,14
916,15
916,16
916,17
916,18
916,19
916,2
916,20
916,21
916,22
916,3
916,4
916,5
916,6
916,7
916,8
916,9
917,1
917,10
917,11
917,12
917,13
917,14
917,15
917,16
917,17
917,18
917,19
917,2
917,20
917,21
917,22
917,23
917,24
917,25
917,26
917,27
917,28
917,29
917,3
917,30
917,31
917,4
917,5
917,6
917,7
917,8
917,9
918,1
918,10
918,11
918,12
918,13
918,14
918,15
918,16
918,17
918,18
918,19
918,2
918,20
918,21
918,22
918,23
918,24
918,25
918,26
918,27
918,28
918,29
918,3
918,30
918,31
918,4
918,5
918,6
918,7
918,8
918,9
919,1
919,10
919,11
919,12
919,13
919,14
919,15
919,16
919,17
919,18
919,19
919,2
919,20
919,3
919,4
919,5
919,6
919,7
919,8
919,9
920,1
921,1
921,10
921,11
921,12
921,13
921,14
921,15
921,16
921,17
921,18
921,19
921,2
921,20
921,21
921,22
921,23
921,24
921,25
921,26
921,27
921,28
921,29
921,3
921,30
921,31
921,4
921,5
921,6
921,7
921,8
921,9
922,1
922,10
922,11
922,12
922,13
922,14
922,15
922,16
922,17
922,18
922,19
922,2
922,20
922,21
922,22
922,23
922,24
922,25
922,26
922,27
922,28
922,29
922,3
922,30
922,31
922,4
922,5
922,6
922,7
922,8
922,9
923,1
923,10
923,11
923,12
923,13
923,14
923,15
923,16
923,17
923,18
923,19
923,2
923,20
923,3
923,4
923,5
923,6
923,7
923,8
923,9
924,1
924,2
924,3
924,4
925,1
925,10
925,11
925,12
925,13
925,14
925,15
925,16
925,17
925,18
925,19
925,2
925,20
925,21
925,22
925,23
925,24
925,25
925,26
925,27
925,28
925,29
925,3
925,30
925,31
925,4
925,5
925,6
925,7
925,8
925,9
926,1
926,10
926,11
926,12
926,13
926,14
926,15
926,16
926,17
926,18
926,19
926,2
926,20
926,21
926,22
926,23
926,24
926,25
926,26
926,27
926,28
926,29
926,3
926,30
926,31
926,4
926,5
926,6
926,7
926,8
926,9
927,1
927,2
928,1
928,10
928,11
928,12
928,13
928,14
928,15
928,16
928,17
928,18
928,19
928,2
928,20
928,21
928,3
928,4
928,5
928,6
928,7
928,8
928,9
929,1
929,10
929,11
929,12
929,13
929,14
929,15
929,16
929,17
929,18
929,19
929,2
929,20
929,21
929,22
929,23
929,24
929,25
929,26
929,27
929,28
929,29
929,3
929,30
929,31
929,4
929,5
929,6
929,7
929,8
929,9
930,1
930,10
930,11
930,12
930,13
930,14
930,15
930,16
930,17
930,18
930,19
930,2
930,20
930,21
930,22
930,3
930,4
930,5
930,6
930,7
930,8
930,9
931,1
931,2
932,1
932,10
932,11
932,12
932,13
932,14
932,15
932,16
932,17
932,18
932,19
932,2
932,20
932,21
932,22
932,23
932,24
932,25
932,26
932,27
932,28
932,3
932,4
932,5
932,6
932,7
932,8
932,9
933,1
933,10
933,11
933,12
933,13
933,14
933,15
933,16
933,17
933,18
933,19
933,2
933,20
933,21
933,22
933,23
933,24
933,25
933,26
933,27
933,28
933,29
933,3
933,30
933,31
933,4
933,5
933,6
933,7
933,8
933,9
934,1
934,10
934,11
934,12
934,13
934,14
934,15
934,16
934,17
934,18
934,19
934,2
934,20
934,21
934,3
934,4
934,5
934,6
934,7
934,8
934,9
935,1
935,10
935,11
935,12
935,13
935,14
935,15
935,16
935,17
935,18
935,19
935,2
935,20
935,3
935,4
935,5
935,6
935,7
935,8
935,9
936,1
936,10
936,11
936,12
936,13
936,14
936,15
936,16
936,17
936,18
936,19
936,2
936,20
936,21
936,22
936,23
936,24
936,25
936,26
936,27
936,28
936,29
936,3
936,30
936,31
936,4
936,5
936,6
936,7
936,8
936,9
937,1
937,10
937,11
937,12
937,13
937,14
937,15
937,16
937,17
937,18
937,19
937,2
937,20
937,21
937,22
937,23
937,24
937,25
937,26
937,27
937,28
937,29
937,3
937,30
937,31
937,4
937,5
937,6
937,7
937,8
937,9
938,1
938,10
938,11
938,12
938,13
938,14
938,15
938,16
938,17
938,18
938,19
938,2
938,20
938,21
938,22
938,23
938,24
938,25
938,26
938,27
938,28
938,29
938,3
938,30
938,31
938,4
938,5
938,6
938,7
938,8
938,9
939,1
939,2
939,3
940,1
940,10
940,11
940,12
940,13
940,14
940,15
940,16
940,17
940,18
940,19
940,2
940,20
940,21
940,3
940,4
940,5
940,6
940,7
940,8
940,9
941,1
941,10
941,11
941,12
941,13
941,14
941,15
941,16
941,17
941,18
941,19
941,2
941,20
941,21
941,22
941,23
941,24
941,25
941,26
941,27
941,28
941,29
941,3
941,30
941,31
941,4
941,5
941,6
941,7
941,8
941,9
942,1
942,2
943,1
944,1
944,2
944,3
944,4
944,5
945,1
945,10
945,2
945,3
945,4
945,5
945,6
945,7
945,8
945,9
946,1
946,10
946,11
946,12
946,13
946,14
946,15
946,16
946,17
946,18
946,19
946,2
946,20
946,21
946,22
946,23
946,24
946,25
946,26
946,27
946,28
946,29
946,3
946,30
946,31
946,4
946,5
946,6
946,7
946,8
946,9
947,1
947,10
947,11
947,12
947,13
947,2
947,3
947,4
947,5
947,6
947,7
947,8
947,9
948,1
948,10
948,11
948,12
948,13
948,14
948,15
948,16
948,17
948,18
948,19
948,2
948,20
948,21
948,22
948,3
948,4
948,5
948,6
948,7
948,8
948,9
949,1
949,10
949,11
949,12
949,13
949,14
949,15
949,16
949,17
949,18
949,19
949,2
949,20
949,21
949,22
949,23
949,24
949,25
949,26
949,27
949,28
949,29
949,3
949,30
949,31
949,4
949,5
949,6
949,7
949,8
949,9
950,1
950,10
950,11
950,12
950,13
950,14
950,15
950,16
950,17
950,18
950,19
950,2
950,20
950,21
950,3
950,4
950,5
950,6
950,7
950,8
950,9
951,1
951,10
951,11
951,12
951,13
951,14
951,15
951,16
951,17
951,18
951,19
951,2
951,20
951,21
951,22
951,23
951,24
951,25
951,26
951,27
951,28
951,29
951,3
951,30
951,31
951,4
951,5
951,6
951,7
951,8
951,9
952,1
952,10
952,11
952,12
952,13
952,14
952,15
952,16
952,17
952,18
952,19
952,2
952,20
952,21
952,3
952,4
952,5
952,6
952,7
952,8
952,9
953,1
953,2
953,3
953,4
953,5
954,1
954,10
954,11
954,12
954,13
954,14
954,15
954,16
954,17
954,18
954,19
954,2
954,20
954,21
954,22
954,23
954,24
954,25
954,26
954,27
954,28
954,29
954,3
954,30
954,31
954,4
954,5
954,6
954,7
954,8
954,9
955,1
955,10
955,11
955,12
955,13
955,14
955,15
955,16
955,17
955,18
955,19
955,2
955,20
955,21
955,22
955,3
955,4
955,5
955,6
955,7
955,8
955,9
956,1
956,10
956,11
956,12
956,13
956,14
956,15
956,16
956,17
956,18
956,19
956,2
956,20
956,21
956,22
956,23
956,24
956,25
956,26
956,27
956,28
956,29
956,3
956,30
956,31
956,4
956,5
956,6
956,7
956,8
956,9
957,1
957,10
957,11
957,12
957,13
957,14
957,15
957,16
957,17
957,18
957,19
957,2
957,20
957,21
957,22
957,23
957,24
957,25
957,26
957,27
957,28
957,29
957,3
957,30
957,31
957,4
957,5
957,6
957,7
957,8
957,9
958,1
958,2
959,1
959,10
959,11
959,12
959,13
959,14
959,15
959,16
959,17
959,18
959,19
959,2
959,20
959,21
959,22
959,23
959,24
959,25
959,26
959,27
959,28
959,29
959,3
959,30
959,31
959,4
959,5
959,6
959,7
959,8
959,9
960,1
960,10
960,11
960,12
960,13
960,14
960,15
960,16
960,17
960,18
960,19
960,2
960,20
960,21
960,22
960,23
960,24
960,25
960,26
960,27
960,28
960,29
960,3
960,30
960,31
960,4
960,5
960,6
960,7
960,8
960,9
961,1
961,10
961,11
961,12
961,13
961,14
961,15
961,16
961,17
961,18
961,19
961,2
961,20
961,21
961,3
961,4
961,5
961,6
961,7
961,8
961,9
962,1
962,10
962,11
962,12
962,13
962,14
962,15
962,16
962,17
962,18
962,19
962,2
962,20
962,21
962,22
962,23
962,24
962,25
962,26
962,27
962,28
962,29
962,3
962,30
962,31
962,4
962,5
962,6
962,7
962,8
962,9
963,1
963,10
963,11
963,12
963,13
963,14
963,15
963,16
963,17
963,18
963,19
963,2
963,20
963,3
963,4
963,5
963,6
963,7
963,8
963,9
964,1
964,10
964,11
964,12
964,13
964,14
964,15
964,16
964,17
964,18
964,19
964,2
964,20
964,21
964,22
964,23
964,24
964,25
964,26
964,27
964,28
964,29
964,3
964,30
964,31
964,4
964,5
964,6
964,7
964,8
964,9
965,1
965,10
965,11
965,12
965,13
965,14
965,15
965,16
965,17
965,18
965,19
965,2
965,20
965,21
965,22
965,23
965,24
965,25
965,26
965,27
965,28
965,29
965,3
965,30
965,4
965,5
965,6
965,7
965,8
965,9
966,1
966,10
966,11
966,12
966,13
966,14
966,15
966,16
966,17
966,18
966,19
966,2
966,20
966,21
966,22
966,23
966,24
966,25
966,26
966,27
966,28
966,29
966,3
966,30
966,31
966,4
966,5
966,6
966,7
966,8
966,9
968,1
968,2
968,3
968,4
969,1
969,10
969,11
969,12
969,13
969,14
969,15
969,16
969,17
969,18
969,19
969,2
969,20
969,21
969,22
969,23
969,3
969,4
969,5
969,6
969,7
969,8
969,9
970,1
971,1
971,10
971,11
971,12
971,13
971,14
971,15
971,16
971,17
971,18
971,19
971,2
971,20
971,21
971,22
971,23
971,3
971,4
971,5
971,6
971,7
971,8
971,9
972,1
972,10
972,11
972,12
972,13
972,14
972,15
972,16
972,17
972,18
972,19
972,2
972,20
972,21
972,3
972,4
972,5
972,6
972,7
972,8
972,9
974,1
974,2
974,3
974,4
974,5
974,6
974,7
975,1
975,10
975,11
975,12
975,13
975,14
975,15
975,16
975,17
975,18
975,19
975,2
975,20
975,21
975,3
975,4
975,5
975,6
975,7
975,8
975,9
976,1
976,10
976,11
976,12
976,13
976,14
976,15
976,16
976,17
976,18
976,19
976,2
976,20
976,21
976,22
976,23
976,24
976,25
976,26
976,27
976,28
976,29
976,3
976,30
976,31
976,4
976,5
976,6
976,7
976,8
976,9
977,1
977,10
977,11
977,12
977,13
977,14
977,15
977,16
977,17
977,18
977,19
977,2
977,20
977,21
977,22
977,23
977,24
977,25
977,26
977,27
977,28
977,29
977,3
977,30
977,31
977,4
977,5
977,6
977,7
977,8
977,9
978,1
978,10
978,11
978,12
978,13
978,14
978,15
978,16
978,17
978,18
978,19
978,2
978,20
978,21
978,22
978,23
978,24
978,25
978,26
978,27
978,28
978,29
978,3
978,30
978,31
978,4
978,5
978,6
978,7
978,8
978,9
979,1
979,10
979,11
979,12
979,13
979,14
979,15
979,2
979,3
979,4
979,5
979,6
979,7
979,8
979,9
980,1
980,10
980,11
980,12
980,13
980,14
980,15
980,16
980,17
980,18
980,19
980,2
980,20
980,21
980,22
980,23
980,24
980,25
980,26
980,27
980,28
980,29
980,3
980,30
980,31
980,4
980,5
980,6
980,7
980,8
980,9
981,1
981,10
981,11
981,12
981,13
981,14
981,15
981,16
981,17
981,18
981,19
981,2
981,20
981,21
981,22
981,23
981,24
981,25
981,26
981,27
981,28
981,29
981,3
981,30
981,31
981,4
981,5
981,6
981,7
981,8
981,9
982,1
982,10
982,11
982,12
982,13
982,14
982,15
982,16
982,17
982,18
982,19
982,2
982,20
982,21
982,22
982,23
982,24
982,25
982,26
982,27
982,28
982,29
982,3
982,30
982,31
982,4
982,5
982,6
982,7
982,8
982,9
983,1
983,2
983,3
983,4
983,5
984,1
984,10
984,11
984,12
984,13
984,14
984,15
984,16
984,17
984,18
984,19
984,2
984,20
984,21
984,3
984,4
984,5
984,6
984,7
984,8
984,9
985,1
985,10
985,11
985,12
985,13
985,14
985,15
985,16
985,17
985,18
985,19
985,2
985,20
985,21
985,22
985,23
985,24
985,25
985,26
985,27
985,28
985,29
985,3
985,30
985,31
985,4
985,5
985,6
985,7
985,8
985,9
986,1
986,10
986,11
986,12
986,13
986,14
986,15
986,16
986,17
986,18
986,19
986,2
986,20
986,21
986,22
986,23
986,24
986,25
986,26
986,27
986,28
986,29
986,3
986,30
986,31
986,4
986,5
986,6
986,7
986,8
986,9
987,1
987,10
987,11
987,12
987,13
987,14
987,15
987,16
987,17
987,18
987,19
987,2
987,20
987,21
987,22
987,23
987,24
987,25
987,26
987,27
987,28
987,29
987,3
987,30
987,31
987,4
987,5
987,6
987,7
987,8
987,9
988,1
988,10
988,11
988,12
988,13
988,14
988,15
988,16
988,17
988,18
988,19
988,2
988,20
988,21
988,3
988,4
988,5
988,6
988,7
988,8
988,9
989,1
989,10
989,11
989,12
989,13
989,14
989,15
989,16
989,17
989,18
989,19
989,2
989,20
989,21
989,22
989,23
989,24
989,25
989,26
989,27
989,28
989,29
989,3
989,30
989,31
989,4
989,5
989,6
989,7
989,8
989,9
990,1
990,10
990,11
990,12
990,13
990,14
990,15
990,16
990,17
990,18
990,19
990,2
990,20
990,21
990,22
990,23
990,24
990,25
990,26
990,27
990,28
990,29
990,3
990,30
990,31
990,4
990,5
990,6
990,7
990,8
990,9
991,1
991,10
991,11
991,12
991,13
991,14
991,15
991,16
991,17
991,18
991,19
991,2
991,20
991,21
991,22
991,23
991,24
991,25
991,26
991,27
991,28
991,29
991,3
991,30
991,31
991,4
991,5
991,6
991,7
991,8
991,9
995,1
995,10
995,11
995,12
995,13
995,14
995,15
995,16
995,17
995,18
995,19
995,2
995,20
995,21
995,22
995,23
995,3
995,4
995,5
995,6
995,7
995,8
995,9
996,1
996,10
996,11
996,12
996,13
996,14
996,15
996,16
996,17
996,18
996,2
996,3
996,4
996,5
996,6
996,7
996,8
996,9
997,1
997,2
998,1
998,10
998,11
998,12
998,13
998,14
998,15
998,16
998,17
998,18
998,19
998,2
998,20
998,21
998,22
998,23
998,24
998,25
998,26
998,27
998,28
998,29
998,3
998,30
998,31
998,4
998,5
998,6
998,7
998,8
998,9
999,1
999,10
999,11
999,12
999,13
999,14
999,15
999,16
999,17
999,18
999,19
999,2
999,20
999,21
999,22
999,23
999,3
999,4
999,5
999,6
999,7
999,8
999,9
